h3_index,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,Ds,demand_grade,Ra,Ra_grade,Ra_percentile,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,ratio_footway,has_crossing,ratio_footway_norm,walk_density_norm
8830e026d9fffff,37.403696996649906,127.07022181066988,시흥동,수정구,41131650,0.2292619362013324,D,0.3628335135372565,B,68.55123674911661,3524.5,2467.1,0,0.7,0.7,0.0,0.8069778219438019,0.13347461586578588
8830e024dbfffff,37.35997282010733,127.11107167684116,정자3동,분당구,41135570,0.2978596732733048,C,0.42539228719438876,A,82.3321554770318,10098.3,6803.6,0,0.6684,0.6737,0.0,0.7766585123479133,0.3824296075174114
8830e15329fffff,37.367124391222944,127.12215176440503,정자2동,분당구,41135560,0.2576258864556208,C,0.4775055681197722,A,86.57243816254417,15545.7,10143.0,0,0.6325,0.6525,0.0,0.7522186125976154,0.5887270769357534
8830e1521dfffff,37.43488195332191,127.16197872589444,상대원1동,중원구,41133570,0.2265850361917555,D,0.3787007721429335,B,73.85159010600707,11135.1,6089.8,0,0.5448,0.5469,0.0,0.6304802440300933,0.42169558176965416
8830e1cd6dfffff,37.46686485826057,127.14632485533394,위례동,수정구,41131625,0.46287014847446417,A,0.274629778183398,C,29.681978798586574,3716.2,1872.8,0,0.6929,0.504,0.0,0.5810240317995374,0.1407338848786101
8830e1c9ddfffff,37.44409238166332,127.0893236525708,고등동,수정구,41131640,0.24694815124964348,C,0.36266472823973916,B,68.19787985865725,4232.1,2887.0,0,0.6333,0.6822,0.0,0.786457528757231,0.16027238912282252
8830e15203fffff,37.42814615833886,127.15878180104284,하대원동,중원구,41133660,0.2609272515073311,C,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e1c9c3fffff,37.43735865253654,127.0861379284562,고등동,수정구,41131640,0.24694815124964348,C,0.3160932058295313,C,42.40282685512368,3388.1,2039.7,0,0.6,0.602,0.0,0.6940009268716696,0.12830945026954502
8830e1c93dfffff,37.4091451073775,127.04973161851541,시흥동,수정구,41131650,0.2292619362013324,D,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15361fffff,37.37301255266065,127.1095503917382,정자동,분당구,41135545,0.4300143748335851,B,0.8639397468822663,A,98.93992932862191,18360.1,14148.3,3,0.6944,0.7706,1.0,0.8883672994141338,0.6953094237220423
8830e1c8b7fffff,37.453391476755556,127.13993377952039,태평4동,수정구,41131561,0.6775996391710029,A,0.2976795907132585,C,37.102473498233216,8537.4,3715.8,0,0.6,0.4352,0.0,0.5017096401570609,0.3233191155014472
8830e0268bfffff,37.3843564124282,127.07645927448829,운중동,분당구,41135680,0.34365185828235756,B,0.22840511586952986,D,19.434628975265017,2151.8,951.7,0,0.45,0.4423,0.0,0.5098947009224909,0.0814907850017783
8830e15255fffff,37.44077001284303,127.14935876688133,중앙동,중원구,41133525,0.30288367892621654,C,0.29414683295534283,C,35.3356890459364,7232.1,3324.7,0,0.4536,0.4597,0.0,0.5299538639250939,0.2738842912843509
8830e1c9a9fffff,37.411281611566544,127.08919078556822,시흥동,수정구,41131650,0.2292619362013324,D,0.16714333763093914,D,12.7208480565371,2535.3,760.6,0,0.3,0.3,0.0,0.3458476379759151,0.09601427480191031
8830e1c923fffff,37.4024146119848,127.04655391347407,운중동,분당구,41135680,0.34365185828235756,B,0.3444460498846316,B,57.243816254416956,1906.0,1334.2,0,0.7,0.7,0.0,0.8069778219438019,0.0721830703570363
8830e15347fffff,37.38647535443568,127.11592399353279,백현동,분당구,41135657,0.45376362521388297,B,0.5364943484212097,A,88.69257950530034,20534.9,13500.8,0,0.6776,0.6575,0.0,0.7579827398972139,0.7776708415410805
8830e152c1fffff,37.442887026728435,127.18891245287465,상대원1동,중원구,41133570,0.2265850361917555,D,0.37464097488586773,B,70.6713780918728,4563.8,3194.6,0,0.7,0.7,0.0,0.8069778219438019,0.1728328203611566
8830e1523bfffff,37.422255376920084,127.17140070874788,도촌동,중원구,41133670,0.2853938536924451,C,0.2766619165452504,C,30.3886925795053,10441.9,3578.2,0,0.3805,0.3427,0.0,0.395073285114487,0.39544200833151877
8830e1cd05fffff,37.46814283784618,127.17006127098091,양지동,수정구,41131610,0.22666966419906892,D,0.25864502564645137,C,27.208480565371023,6510.1,2607.5,0,0.4333,0.4005,0.0,0.4617065966978467,0.2465412898910423
8830e026ddfffff,37.3969660648321,127.0670410855178,운중동,분당구,41135680,0.34365185828235756,B,0.35128553488445496,B,63.60424028268551,2508.0,1755.6,0,0.7,0.7,0.0,0.8069778219438019,0.09498135368978076
8830e1532dfffff,37.36039355819844,127.11896447861153,정자3동,분당구,41135570,0.2978596732733048,C,0.7200608562100377,A,94.69964664310953,11252.6,7130.2,2,0.6361,0.6337,1.0,0.7305454939511248,0.42614219543195914
8830e15221fffff,37.407941566020874,127.14919604637224,야탑3동,분당구,41135640,0.2899265421066042,C,0.34475738066468464,B,58.303886925795055,6783.7,3938.0,0,0.5845,0.5805,0.0,0.6692151794833957,0.25690436290442115
8830e026c3fffff,37.39023559993693,127.06386119245072,운중동,분당구,41135680,0.34365185828235756,B,0.5682074450855743,A,89.39929328621908,10302.5,3377.5,3,0.4306,0.3278,1.0,0.3778961857616832,0.39016323593633667
8830e15313fffff,37.38858272419643,127.15541994187278,서현1동,분당구,41135580,0.46286517016966955,A,0.3210798134486877,C,44.16961130742049,6526.1,3494.4,0,0.5636,0.5355,0.0,0.6173380337870085,0.24714866644628095
8830e1c9e1fffff,37.41716026024896,127.07658575845727,시흥동,수정구,41131650,0.2292619362013324,D,0.2490405848706635,C,23.32155477031802,1074.2,551.7,0,0.52,0.5136,0.0,0.5920911562147666,0.040680407949189465
8830e15207fffff,37.42141082865942,127.15558571304433,도촌동,중원구,41133670,0.2853938536924451,C,0.40241486844426,B,79.50530035335689,22448.1,7175.4,0,0.4256,0.3196,0.0,0.36844301699034154,0.8501255388270779
8830e026a9fffff,37.364167417586344,127.0669193801168,운중동,분당구,41135680,0.34365185828235756,B,0.37688586887059206,B,72.43816254416961,9538.6,5554.6,0,0.52,0.5823,0.0,0.6712902653112512,0.36123254248697195
8830e1c9c7fffff,37.4306253891241,127.08295303827089,고등동,수정구,41131640,0.24694815124964348,C,0.3352016365023944,B,50.8833922261484,16073.4,5319.4,0,0.3667,0.3309,0.0,0.3814699446874344,0.6087121954247353
8830e15311fffff,37.38816217747541,127.14751825388326,서현1동,분당구,41135580,0.46286517016966955,A,0.2546387324959427,C,25.08833922261484,860.7,457.1,0,0.5333,0.531,0.0,0.6121503192173697,0.03259534936331603
8830e1cd3dfffff,37.46225408107072,127.18268940494703,은행2동,중원구,41133560,0.28440447622504966,C,0.39825837516936957,B,78.4452296819788,7608.5,5145.0,0,0.6714,0.6762,0.0,0.7795405759977126,0.2881404825676151
8830e15365fffff,37.366281852416016,127.10636484098727,정자1동,분당구,41135550,0.6610120434351695,A,0.8738652162585279,A,99.64664310954063,27189.9,16148.1,3,0.7034,0.5939,1.0,0.6846630406463199,1.0
8830e1c8bbfffff,37.46643793553133,127.1384152210329,위례동,수정구,41131625,0.46287014847446417,A,0.668637740582169,A,91.51943462897526,10886.6,5783.3,6,0.5758,0.5312,1.0,0.6123808843093537,0.4122846228614248
8830e02491fffff,37.34104215267177,127.12518926570768,구미동,분당구,41135670,0.3326673998045227,B,0.3287051615573044,C,47.70318021201413,8333.8,4229.5,0,0.5721,0.5075,0.0,0.5850589209092564,0.3156053106453394
8830e15259fffff,37.45381733660726,127.1478420883633,신흥2동,수정구,41131520,0.357112249558172,B,0.19395418120497,D,14.13427561837456,2313.8,841.3,0,0.3889,0.3636,0.0,0.4191673372268091,0.08762415438082108
8830e024c3fffff,37.34609255666714,127.09681318563412,구미1동,분당구,41135665,0.34185927345280975,B,0.20111826694024798,D,15.19434628975265,3886.0,1322.9,0,0.48,0.3404,0.0,0.39242178655667165,0.14716517439193105
8830e1c9adfffff,37.40454961174065,127.08600665845725,시흥동,수정구,41131650,0.2292619362013324,D,0.2542155597503671,C,24.73498233215548,6282.6,2491.2,0,0.4333,0.3965,0.0,0.4570952948581678,0.23792480602366656
8830e026c1fffff,37.38980920175924,127.05597321121994,운중동,분당구,41135680,0.34365185828235756,B,0.3271856628454958,C,46.64310954063604,15274.5,5089.7,0,0.3826,0.3332,0.0,0.3841214432452497,0.5784569518246528
8830e1cd23fffff,37.45551612837777,127.17948783999445,은행2동,중원구,41133560,0.28440447622504966,C,0.3797486972240427,B,74.20494699646643,5013.3,3509.3,0,0.7,0.7,0.0,0.8069778219438019,0.18985856148840657
8830e1c927fffff,37.395684583555266,127.04337703976495,운중동,분당구,41135680,0.34365185828235756,B,0.16108385252996507,D,11.307420494699647,2002.0,600.6,0,0.3,0.3,0.0,0.3458476379759151,0.07581599113199679
8830e1534bfffff,37.39951655975702,127.11440291842874,삼평동,분당구,41135655,0.458371381575248,A,0.8772697848574864,A,100.0,26319.7,15881.2,12,0.8129,0.6034,1.0,0.6956148825155574,0.9967461061708784
8830e1c8a1fffff,37.452111112503665,127.11621636281501,신촌동,수정구,41131630,0.17434483147037586,D,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e152c5fffff,37.43614987082886,127.18571082451813,상대원1동,중원구,41133570,0.2265850361917555,D,0.23543434282853803,C,20.141342756183743,428.6,214.3,0,0.5,0.5,0.0,0.5764127299598585,0.016230836148648824
8830e15041fffff,37.39573670447804,127.16651864628487,야탑3동,분당구,41135640,0.2899265421066042,C,0.3420237088431386,B,54.77031802120141,1692.8,1185.0,0,0.7,0.7,0.0,0.8069778219438019,0.06410860021872618
8830e1c993fffff,37.43275946554399,127.12245024583461,수진2동,수정구,41131580,0.3244089278797707,C,0.4726350505432668,A,85.86572438162544,25690.2,10070.6,0,0.5447,0.392,0.0,0.4519075802885291,0.9729067280928506
8830e026e1fffff,37.370047008795915,127.05432650269134,운중동,분당구,41135680,0.34365185828235756,B,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15331fffff,37.3683847271886,127.14584151273668,분당동,분당구,41135510,0.25547859328212585,C,0.3510394384566639,B,62.89752650176679,9264.6,4937.8,0,0.5549,0.533,0.0,0.6144559701372092,0.3508568346726007
8830e15225fffff,37.4012076334663,127.1460024670817,야탑3동,분당구,41135640,0.2899265421066042,C,0.34091928348713263,B,54.416961130742045,1595.6,1116.9,0,0.7,0.7,0.0,0.8069778219438019,0.06042718236537285
8830e026c7fffff,37.38350560216529,127.06068213116176,운중동,분당구,41135680,0.34365185828235756,B,0.3354605600036219,B,51.23674911660777,1115.1,780.6,0,0.7,0.7,0.0,0.8069778219438019,0.04223143742033709
8830e024c9fffff,37.351978667549126,127.08421944202482,구미1동,분당구,41135665,0.34185927345280975,B,0.29952232041806526,C,37.455830388692576,10136.5,4052.9,0,0.3867,0.3998,0.0,0.46089961887590286,0.38387490955901377
8830e15317fffff,37.38184959190431,127.15222629686134,서현1동,분당구,41135580,0.46286517016966955,A,0.4396989897237428,A,83.3922261484099,8561.0,6357.5,0,0.7467,0.7426,0.0,0.856088186536382,0.32421238369729993
8830e1c9e5fffff,37.41042839518925,127.07340336821396,시흥동,수정구,41131650,0.2292619362013324,D,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e1520bfffff,37.43445838431257,127.1540705281059,하대원동,중원구,41133660,0.2609272515073311,C,0.2126996779538535,D,16.607773851590103,3359.0,1271.3,0,0.525,0.3785,0.0,0.4363444365796129,0.12720634440669445
8830e15369fffff,37.37932115655159,127.10484261837405,정자1동,분당구,41135550,0.6610120434351695,A,0.4232187302500171,A,81.62544169611307,5758.9,4468.3,0,0.663,0.7759,0.0,0.8944772743517085,0.2180927350311121
8830e02693fffff,37.38562916460955,127.10013435837571,판교동,분당구,41135650,0.29816322204591883,C,0.6865940227606993,A,92.226148409894,6098.9,4196.6,1,0.5852,0.6881,1.0,0.7932591989707574,0.2309678105746545
8830e1525dfffff,37.447081043725554,127.14464651735686,신흥2동,수정구,41131520,0.357112249558172,B,0.3135066174135429,C,41.342756183745585,9727.6,4281.7,0,0.4679,0.4402,0.0,0.5074737674566594,0.3683903681029306
8830e1c9b1fffff,37.412557968048105,127.11288128787905,시흥동,수정구,41131650,0.2292619362013324,D,0.2653289114134152,C,28.26855123674912,6177.0,2614.3,0,0.4944,0.4232,0.0,0.48787573463802425,0.23392872519401825
8830e1cd27fffff,37.448778640095135,127.17628711348573,금광2동,중원구,41133540,0.37356612814517376,B,0.352899610689103,B,64.66431095406361,9440.5,5029.4,0,0.6467,0.5327,0.0,0.6141101224992332,0.357518538964699
8830e1c8a5fffff,37.44537601763876,127.11302594337474,신촌동,수정구,41131630,0.17434483147037586,D,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e152c9fffff,37.44920187647327,127.18420039094505,상대원1동,중원구,41133570,0.2265850361917555,D,0.3492259805370886,B,61.48409893992933,2326.8,1628.7,0,0.7,0.7,0.0,0.8069778219438019,0.08811617253189287
8830e15243fffff,37.440345215785435,127.14145178306711,신흥1동,수정구,41131510,0.4619442280384485,A,0.4549997055210363,A,84.45229681978799,17063.5,9663.0,0,0.5468,0.5663,0.0,0.6528450579525358,0.6462056078000734
8830e15045fffff,37.389002806817814,127.16332287901464,서현1동,분당구,41135580,0.46286517016966955,A,0.3104122678576506,C,40.282685512367486,5846.9,3093.4,0,0.5,0.5291,0.0,0.6099599508435223,0.22142762506747227
8830e1c997fffff,37.426025167266346,127.11925975820243,도촌동,중원구,41133670,0.2853938536924451,C,0.49860200098002705,A,87.63250883392226,20491.3,11811.3,0,0.7259,0.5764,0.0,0.664488595097725,0.7760218764697903
8830e1c911fffff,37.42933939332496,127.05926972470124,고등동,수정구,41131640,0.24694815124964348,C,0.3782637379025864,B,73.4982332155477,4882.6,3417.8,0,0.7,0.7,0.0,0.8069778219438019,0.18490869708355204
8830e15335fffff,37.36165299516843,127.14265037300777,분당동,분당구,41135510,0.25547859328212585,C,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15229fffff,37.41425329276519,127.14448612654608,도촌동,중원구,41133670,0.2853938536924451,C,0.3284903704774623,C,46.996466431095406,11294.0,4902.2,0,0.48,0.4341,0.0,0.5004415321511492,0.4277125253900088
8830e026cbfffff,37.39653936560653,127.05915182057953,운중동,분당구,41135680,0.34365185828235756,B,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e1531bfffff,37.39489547694361,127.15071144830141,서현1동,분당구,41135580,0.46286517016966955,A,0.3396681935998597,B,53.003533568904594,4148.1,2631.7,0,0.5875,0.6344,0.0,0.7313524717730684,0.1570906829687746
8830e1c9e9fffff,37.42346468901687,127.07187457840568,고등동,수정구,41131640,0.24694815124964348,C,0.3446284554074614,B,57.59717314487632,2758.2,1873.8,0,0.6,0.6794,0.0,0.7832296174694557,0.10445536139893014
8830e026b1fffff,37.3654374640003,127.09058291131143,금곡동,분당구,41135662,0.3352825633228366,B,0.336339220126092,B,51.590106007067135,7520.2,4091.6,0,0.5333,0.5441,0.0,0.6272523327423181,0.2847942900972159
8830e15301fffff,37.38058745867648,127.128528837481,서현1동,분당구,41135580,0.46286517016966955,A,0.44864336397600035,A,84.09893992932862,12262.5,8226.1,0,0.6761,0.6708,0.0,0.7733153185141461,0.46439078856780625
8830e1536dfffff,37.37259028929849,127.1016575186643,금곡동,분당구,41135662,0.3352825633228366,B,0.20992318325195394,D,16.25441696113074,2002.5,812.9,0,0.4444,0.4059,0.0,0.46793185418141314,0.07583480526462895
8830e02697fffff,37.37889813055013,127.09694970986043,판교동,분당구,41135650,0.29816322204591883,C,0.29231209145192666,C,34.62897526501767,2772.3,1568.1,0,0.5455,0.5656,0.0,0.652038080130592,0.10498953133229966
8830e02499fffff,37.34735297003032,127.12048388918946,구미1동,분당구,41135665,0.34185927345280975,B,0.5037797058062884,A,87.98586572438163,9134.6,8512.5,0,0.8429,0.9319,0.0,1.0,0.3459323526876279
8830e02611fffff,37.3822259283886,127.03702578511673,운중동,분당구,41135680,0.34365185828235756,B,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15261fffff,37.420140523638906,127.13187259741147,도촌동,중원구,41133670,0.2853938536924451,C,0.31628827933289094,C,42.75618374558304,7204.3,3662.6,0,0.5235,0.5084,0.0,0.5860964638231841,0.2728323126787243
8830e1c9b5fffff,37.40582506751122,127.10969330457193,삼평동,분당구,41135655,0.458371381575248,A,0.3364777748072352,B,51.9434628975265,14947.8,5401.4,0,0.5437,0.3614,0.0,0.41663112121498574,0.566084421070803
8830e1cd2bfffff,37.46182978223701,127.17477480001051,은행2동,중원구,41133560,0.28440447622504966,C,0.30360893727288596,C,38.515901060070675,4996.5,2674.7,0,0.54,0.5353,0.0,0.6171074686950245,0.18921983264958708
8830e15353fffff,37.40078556034605,127.13810070543082,이매1동,분당구,41135600,0.2805467112355271,C,0.22058852310088573,D,17.314487632508836,7239.5,2171.8,0,0.3,0.3,0.0,0.3458476379759151,0.27416489303506564
8830e1c8a9fffff,37.45841865709686,127.11150302795167,신촌동,수정구,41131630,0.17434483147037586,D,0.2903245531532785,C,33.92226148409894,1201.1,720.7,0,0.6,0.6,0.0,0.6916952759518302,0.04548814257515459
8830e152cdfffff,37.442464554280996,127.18099921343536,상대원1동,중원구,41133570,0.2265850361917555,D,0.3268333286163939,C,45.936395759717314,9370.4,4478.2,0,0.5148,0.4779,0.0,0.5509352872956328,0.3548640456604694
8830e15247fffff,37.43360985298938,127.13825788518533,성남동,중원구,41133510,0.5129422940779669,A,0.29432311114218085,C,35.68904593639576,5839.2,2886.8,0,0.4862,0.4944,0.0,0.5699569073843082,0.2211344939615253
8830e15049fffff,37.40205038763968,127.16180973933419,야탑3동,분당구,41135640,0.2899265421066042,C,0.2718382554227102,C,28.621908127208478,3381.2,1711.6,0,0.5273,0.5062,0.0,0.5835602478113607,0.12804718766055292
8830e1c99bfffff,37.439068040419855,127.11773833847106,고등동,수정구,41131640,0.24694815124964348,C,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e1c915fffff,37.422607498248645,127.05608952382198,고등동,수정구,41131640,0.24694815124964348,C,0.5746825841220395,A,89.75265017667844,4256.6,2089.0,1,0.5,0.4908,1.0,0.5658067357285972,0.16119963276866892
8830e026e9fffff,37.37635027587731,127.04961848646923,운중동,분당구,41135680,0.34365185828235756,B,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15339fffff,37.37469697804602,127.14113437080906,서현2동,분당구,41135590,0.418974930376502,B,0.32476467147402144,C,45.583038869257955,8299.4,4147.8,0,0.5389,0.4998,0.0,0.5761821648678745,0.31430601842290534
8830e1522dfffff,37.40751919355961,127.14129299820154,야탑3동,분당구,41135640,0.2899265421066042,C,0.385331205724528,B,75.61837455830388,15814.1,7053.1,0,0.5254,0.446,0.0,0.5141601551241938,0.5988904789161683
8830e1c981fffff,37.42474701009278,127.09556154031631,고등동,수정구,41131640,0.24694815124964348,C,0.48020967589465013,A,86.92579505300353,26797.1,10471.3,0,0.65,0.3908,0.0,0.4505241897366254,1.0
8830e024d1fffff,37.35324275455719,127.10788650826935,금곡동,분당구,41135662,0.3352825633228366,B,0.31271968970821623,C,40.98939929328622,8939.9,4093.2,0,0.5394,0.4579,0.0,0.5278787780972384,0.3385605948977362
8830e1c9edfffff,37.416732658363294,127.06869264027691,시흥동,수정구,41131650,0.2292619362013324,D,0.2945365802140299,C,36.042402826855124,1571.9,943.1,0,0.6,0.6,0.0,0.6916952759518302,0.05952823277765933
8830e1532bfffff,37.367544966419146,127.13004709875868,수내3동,분당구,41135540,0.29484970399070237,C,0.39740109327284306,B,77.73851590106007,6149.0,4367.4,0,0.7484,0.7103,0.0,0.8188519241809751,0.2328677453348434
8830e15213fffff,37.43572769682279,127.17779887410538,상대원1동,중원구,41133570,0.2265850361917555,D,0.27730866166733276,C,31.09540636042403,5189.9,2457.5,0,0.45,0.4735,0.0,0.545862855271986,0.19654506519512785
8830e1cd63fffff,37.467717309661005,127.16214788031239,위례동,수정구,41131625,0.46287014847446417,A,0.3232564049249996,C,45.22968197879859,7196.6,3768.7,0,0.65,0.5237,0.0,0.6037346933599559,0.27254175860339075
8830e026b5fffff,37.35870783191196,127.08740076066373,구미1동,분당구,41135665,0.34185927345280975,B,0.3911244673193476,B,77.03180212014135,6014.6,4210.2,0,0.7,0.7,0.0,0.8069778219438019,0.22777779513942284
8830e15305fffff,37.37385569144942,127.12533988392573,수내2동,분당구,41135530,0.12591557692101515,D,0.8458079475525748,A,98.23321554770318,15514.0,12433.1,1,0.8969,0.8014,1.0,0.9238743235796613,0.5875273937357011
8830e1c9d3fffff,37.44494860204373,127.10512392836934,신촌동,수정구,41131630,0.17434483147037586,D,0.20933409914816284,D,15.901060070671377,2486.4,976.4,0,0.475,0.3927,0.0,0.4527145581104729,0.09416091967991225
8830e024ddfffff,37.352821854218305,127.09999623824218,금곡동,분당구,41135662,0.3352825633228366,B,0.5830664368007299,A,90.10600706713781,9167.0,3557.0,1,0.4818,0.388,1.0,0.4472962784488502,0.3471597514039661
8830e0269bfffff,37.39193657663001,127.09542561173136,판교동,분당구,41135650,0.29816322204591883,C,0.3136044117700787,C,41.69611307420495,2365.4,1470.8,0,0.61,0.6218,0.0,0.7168268709780801,0.08957887792948889
8830e026dbfffff,37.4041235351584,127.07811360959948,시흥동,수정구,41131650,0.2292619362013324,D,0.33217260257000736,C,49.46996466431096,3906.4,2437.9,0,0.6,0.6241,0.0,0.7194783695358954,0.14793751585216397
8830e0249dfffff,37.340623239748595,127.11729781939275,구미동,분당구,41135670,0.3326673998045227,B,0.4762433177064886,A,86.21908127208481,11850.7,8779.4,0,0.6156,0.7408,0.0,0.8540131007085264,0.44879359141025993
8830e1c907fffff,37.415447083071015,127.04502078829927,고등동,수정구,41131640,0.24694815124964348,C,0.3346942823896865,B,50.53003533568905,1047.7,733.4,0,0.7,0.7,0.0,0.8069778219438019,0.03967717870721929
8830e152ebfffff,37.42983458994373,127.19042194674638,도촌동,중원구,41133670,0.2853938536924451,C,0.22377308518179873,D,18.551236749116608,7519.8,2255.9,0,0.3,0.3,0.0,0.3458476379759151,0.2847800999714422
8830e02615fffff,37.375497302052636,127.0338514035647,운중동,분당구,41135680,0.34365185828235756,B,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e15265fffff,37.41340655748888,127.12868120690267,야탑1동,분당구,41135620,0.7196853984687459,A,0.7267047812461198,A,95.0530035335689,11127.1,7245.7,6,0.65,0.6512,1.0,0.7507199394997197,0.4213893514874399
8830e1c9b9fffff,37.41886604528062,127.10817073538465,시흥동,수정구,41131650,0.2292619362013324,D,0.257144521912003,C,25.795053003533567,2339.5,1169.7,0,0.5,0.5,0.0,0.5764127299598585,0.08859809976019858
8830e1c933fffff,37.4100010941096,127.06551153480105,시흥동,수정구,41131650,0.2292619362013324,D,0.2739262612580455,C,29.328621908127207,1377.3,771.4,0,0.5579,0.5601,0.0,0.6456975401010335,0.052157484058773546
8830e15357fffff,37.39405239332645,127.13490924792579,이매1동,분당구,41135600,0.2805467112355271,C,0.2853648079323015,C,32.50883392226148,11041.5,3828.9,0,0.5,0.3468,0.0,0.3997998695001579,0.4181495337741279
8830e1c8adfffff,37.45168339699643,127.10831306053369,신촌동,수정구,41131630,0.17434483147037586,D,0.28597233679279466,C,32.86219081272085,4515.6,2298.1,0,0.5667,0.5089,0.0,0.586672876553144,0.1710106205717901
8830e02681fffff,37.37762628004961,127.07327847792945,운중동,분당구,41135680,0.34365185828235756,B,0.254035752285142,C,24.381625441696116,5560.5,2301.3,0,0.4667,0.4139,0.0,0.4771544578607709,0.2105798971361123
8830e1524bfffff,37.44665548313307,127.1367394967747,태평2동,수정구,41131550,0.35002399644440313,B,0.4036514905617211,B,79.85865724381625,13684.4,7364.7,0,0.54,0.5382,0.0,0.6204506625287918,0.5182374185006813
8830e1504dfffff,37.395316322842234,127.15861442259434,서현1동,분당구,41135580,0.46286517016966955,A,0.35171018511726926,B,63.957597173144876,2545.4,1781.8,0,0.7,0.7,0.0,0.8069778219438019,0.09639685446582837
8830e026edfffff,37.369621514244024,127.04644237046499,운중동,분당구,41135680,0.34365185828235756,B,0.3570298755184647,B,66.07773851590106,6946.6,4189.3,0,0.5,0.6031,0.0,0.6952690348775813,0.263074205224774
8830e1533dfffff,37.367965078488275,127.13794368153718,분당동,분당구,41135510,0.25547859328212585,C,0.30135595123985054,C,37.80918727915194,4278.6,2345.2,0,0.4833,0.5481,0.0,0.6318636345819969,0.16203499135683927
8830e15231fffff,37.41551991488095,127.1682028821024,도촌동,중원구,41133670,0.2853938536924451,C,0.3475435752900088,B,59.717314487632514,2178.7,1525.1,0,0.7,0.7,0.0,0.8069778219438019,0.08250815504162688
8830e1c985fffff,37.418014077751074,127.09237574608537,시흥동,수정구,41131650,0.2292619362013324,D,0.29258609980104094,C,34.98233215547703,4022.2,2153.6,0,0.5889,0.5354,0.0,0.6172227512410164,0.15232333101544782
8830e026d3fffff,37.39781807847479,127.0828233644451,시흥동,수정구,41131650,0.2292619362013324,D,0.3697006609791916,B,70.31802120141343,4128.9,2890.2,0,0.7,0.7,0.0,0.8069778219438019,0.1563651073389028
8830e1c98dfffff,37.424320032067065,127.08766463567821,고등동,수정구,41131640,0.24694815124964348,C,0.0,D,4.946996466431095,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
8830e024d5fffff,37.34651315669199,127.10470217245754,구미1동,분당구,41135665,0.34185927345280975,B,0.3428491915918995,B,55.830388692579504,13617.2,5555.2,0,0.6053,0.408,0.0,0.47035278764724453,0.5156935884433389
8830e15323fffff,37.36123364597061,127.1347538266986,수내3동,분당구,41135540,0.29484970399070237,C,0.33430944760515147,B,50.17667844522968,1013.8,709.7,0,0.7,0.7,0.0,0.8069778219438019,0.03839439609210233
8830e15217fffff,37.428991304301576,127.17459937264589,상대원1동,중원구,41133570,0.2265850361917555,D,0.2555018495734135,C,25.4416961130742,2199.0,1099.4,0,0.525,0.4999,0.0,0.5762974474138666,0.08327623535955625
8830e15239fffff,37.42183333512671,127.16349258570425,도촌동,중원구,41133670,0.2853938536924451,C,0.2500388722364403,C,24.02826855123675,9543.5,2931.0,0,0.3273,0.3071,0.0,0.3540326987413451,0.3614193091330074
8830e1cd67fffff,37.46097978857258,127.15894934572995,양지동,수정구,41131610,0.22666966419906892,D,0.2370803392144243,C,20.49469964664311,3548.6,1514.0,0,0.48,0.4267,0.0,0.4919106237477433,0.13438696571775666
8830e026b9fffff,37.37174437584678,127.08587551857242,금곡동,분당구,41135662,0.3352825633228366,B,0.16673242330462598,D,12.36749116607774,2499.1,749.7,0,0.3,0.3,0.0,0.3458476379759151,0.09464456038086647
8830e15309fffff,37.38689775513501,127.12382068487133,서현1동,분당구,41135580,0.46286517016966955,A,0.7097947267368776,A,93.99293286219081,11209.4,6865.6,2,0.654,0.6125,1.0,0.7061055942008267,0.42450829685515645
8830e1c9d7fffff,37.43821427244093,127.1019356311504,고등동,수정구,41131640,0.24694815124964348,C,0.16983045291134044,D,13.074204946996467,1696.2,553.9,0,0.4,0.3265,0.0,0.3763975126637876,0.06423815948608463
8830e15269fffff,37.42645029321552,127.1271616654774,성남동,중원구,41133510,0.5129422940779669,A,0.3566153451631804,B,65.7243816254417,10323.6,5358.1,0,0.5081,0.519,0.0,0.5983164136983332,0.3909625989461571
